Borough,Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie ayam 47,-6.247707,106.772758,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie raos bintaro,-6.2789108690284126,106.75285062672567,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Pizza Hut Pesanggrahan,-6.2540304053617914,106.76450272894971,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie Ayam Bakso Bewok,-6.232839534335305,106.78019342196248,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie Aceh Bang Jali,-6.253260721567481,106.7736307751299,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie Ayam & Dim Sum Batavia,-6.2583529301499565,106.76807969519815,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Bakso & Mie ayam Gang Langgar,-6.233514543713576,106.73557807028337,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Bakmi & Seafood 99,-6.265146248796127,106.77636856997027,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,"Pondok Makan ""MIRAH"" 3 Seafood (cabang Tebet)",-6.270841262400295,106.75980840782059,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Bakso Giri Putra RempOa,-6.281493414437334,106.76058769226074,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie ayam Gajah Mungkur,-6.250615654840876,106.73681630485265,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Bakmie Jurang Mangu,-6.263454532299751,106.73681579669173,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Bakmi Yamin Mang Memet pertokoan gedung hijau,-6.277083105020117,106.77640993919464,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Ayam bakar samping rumah,-6.262686741969565,106.76681824644785,Vegetarian / Vegan Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Pizza Hut,-6.262838923782955,106.76640288514037,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,A&W,-6.273566043508508,106.7433539039611,Fast Food Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Warung Makan Kampung Ndeso Bu Yadi,-6.280221,106.76645,Buffet
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mang Kabayan,-6.265168497384571,106.76568670468014,Indonesian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Waroeng Steak & Shake,-6.272412216165056,106.74733349141667,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,RM Putra Minang,-6.243299,106.745577,Indonesian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,PESANGGRAHAN,-6.254296964545599,106.75518808778999,Mie Ayam Bangka Hero,-6.259167984376544,106.76776453807474,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Sari Laut Jala Jala,-6.224554769289452,106.83009786968238,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Emilie French Restaurant,-6.231090615427044,106.80914999493844,French Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Bushido,-6.211165085700701,106.81901803794996,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,FOOK YEW,-6.2247919112238606,106.80923375286511,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Pagi Sore,-6.2247314,106.84697,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,HOKKAIDO IZAKAYA 北海道酒場,-6.208541953758658,106.817791617581,Diner
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Vegie mommy,-6.2203108734983035,106.83529810556436,Vegetarian / Vegan Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Fogo,-6.214582,106.81742,Brazilian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Yellowfin Sake Bar & Kitchen,-6.230754130375492,106.80776862387661,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Garçon,-6.225620714221001,106.79966778684707,French Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,"Edogin - Hotel Mulia Senayan, Jakarta",-6.215083310295358,106.79771723633455,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Pizza Hut,-6.241829618108058,106.83941290138604,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Genki Sushi,-6.224747350856935,106.79867985709068,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Singapore Kwetiaw Kerang & Seafood,-6.199278620287804,106.82397585828356,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Holycow Camp Senopati 2,-6.239589880142499,106.80620976504804,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,RM Akoen,-6.242527314111865,106.80786321155583,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Bakmi GM,-6.22649729822664,106.79852028310371,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Pizza Hut,-6.212525855162759,106.81242934342407,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Sushi Tei,-6.224690497685055,106.82360775791,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,HokBen,-6.2065229413868,106.81001850574056,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Yongdaeri,-6.2269573593894725,106.80980515810683,Korean Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Restaurant Garuda,-6.190303,106.83765,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Martabak Kubang,-6.217280481606242,106.84447387531559,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Sushi Tei,-6.208876511373914,106.818661580506,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Restoran Sederhana,-6.224458526447573,106.85251495521405,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Spice Paradise,-6.224618,106.804018,Malay Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Hurricane's Grill Indonesia,-6.23620165846409,106.80752694805683,Australian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Kedai Pojok,-6.227319,106.805647,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Golden Century,-6.22716601251707,106.80573463439941,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Roemah Rempah Plaza Senayan,-6.225614506428119,106.80018855325856,Bistro
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Bakso Kumis Lapangan Blok S,-6.236790487263234,106.81545273077997,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Abuba Steak,-6.22888136502306,106.85453507941446,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Bakmi Boy,-6.241627666518714,106.81010792802716,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Kuetiaw Sapi Aciap,-6.243072606084413,106.80817843249228,Asian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Resto Mandala,-6.238909154726901,106.81227663583185,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Sate Padang Ajo Ramon,-6.239600448823912,106.81259564816104,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Holycow! Steakhouse #CAMPTendean,-6.240188094640874,106.82160216534362,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Seafood 68 Santa,-6.238998764229403,106.81124944914323,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Sushi Hiro,-6.235139462756494,106.81336575620853,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Bakso Lapangan Tembak Senayan,-6.213944989218663,106.79821327462221,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Hadramout,-6.206111909956965,106.84873098657665,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Mie Keriting Luwes,-6.202516500173834,106.82460106275074,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Mie Ceker Bandung,-6.237684596567975,106.84705699929336,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Outback Steakhouse,-6.224905644609706,106.82899911692981,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Mu Gung Hwa (무궁화) Korean Supermarket,-6.235556662447073,106.81585655238571,Grocery Store
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,KFC,-6.2294581858968545,106.84879529602173,Fried Chicken Joint
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Beautika,-6.2296526716870515,106.79639031615334,Manadonese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,SETIABUDI,-6.2217770794945,106.83038932742,Peach Garden Restaurant,-6.218968126578846,106.81705992951798,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Restoran Sederhana,-6.224458526447573,106.85251495521405,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Menya Sakura,-6.222409088333908,106.84223539380827,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Pagi Sore,-6.2247314,106.84697,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,the leaf loaf,-6.222964,106.826184,Salad Place
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Vegie mommy,-6.2203108734983035,106.83529810556436,Vegetarian / Vegan Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Pastis Kitchen & Bar,-6.207318142887897,106.82741985716446,French Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Pizza Hut,-6.241829618108058,106.83941290138604,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Arts Café by Raffles,-6.224594009772459,106.82437136421416,Buffet
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,"Sate Kambing Bypass ""H.GIYO""",-6.226354302143861,106.87552893188659,Satay Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,KFC,-6.2294581858968545,106.84879529602173,Fried Chicken Joint
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,BASQUE Bar de Tapas,-6.2280188704836,106.82531539048796,Spanish Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Mie Bangka 88 samping KPK,-6.212639030373264,106.83144926987116,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakso Rusuk Sunan Giri Tebet,-6.2383356,106.847336,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Long Fong Chicken Rice,-6.205327715930399,106.83386918886524,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakmi Berdikari,-6.251621,106.86497,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Gindaco,-6.223932,106.84316,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Yoshinoya (吉野家),-6.256875,106.855309,Japanese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Al Sadda Restaurant,-6.233187,106.867325,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Martabak Kubang,-6.217280481606242,106.84447387531559,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,PHD Cipinang Jaya,-6.223213225901902,106.88513143518368,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Nebe Kitchen,-6.244869,106.875182,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Imperial Kitchen & Dimsum,-6.2139864,106.86443,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Mie Ayam Senjaya,-6.228360523860491,106.85604210647844,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Hachi Grill,-6.240449,106.837296,BBQ Joint
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Yong Tau Fu Singapore,-6.22528387861923,106.82521521688246,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Domino's Pizza,-6.218548,106.83509,Pizza Place
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,"Sate Taichan ""Goreng"" Tebet",-6.228475738220591,106.85568943619728,Satay Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakso Wonogiri,-6.2221451268419266,106.82845160693789,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,J.Sparrow's Bar & Grill,-6.228229921027978,106.82565832991918,Modern European Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Outback Steakhouse,-6.224905644609706,106.82899911692981,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakmie BBT,-6.208882497911496,106.85979656668242,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Sushi Tei,-6.224690497685055,106.82360775791,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakmi Golek,-6.240822341265882,106.86946768852265,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Gonzo's Tex Mex Grill,-6.224435928087299,106.82270181483774,Mexican Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Restoran Datuk Padang,-6.249829863295785,106.842866380564,Padangnese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Hadramout,-6.206111909956965,106.84873098657665,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Sari Laut Jala Jala,-6.224554769289452,106.83009786968238,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,McDonald's,-6.220691769227328,106.83229253281905,Fast Food Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Mie Ayam Bangka ASAN,-6.22604477524579,106.88422916971724,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Martabak AA,-6.211080031587126,106.84225844161388,Food Truck
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,"Warung Tongseng ""Pak Aris"" - Jalan Pengadegan Timur 2",-6.251166306104332,106.8568885195497,Indian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakmi Bangka Angit,-6.218869265276981,106.88720955438875,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Abuba Steak,-6.22888136502306,106.85453507941446,Steakhouse
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Pempek Palembang Glory,-6.228686133924508,106.88642380069673,Indonesian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Soto jakarta Pak H. Yus,-6.212505218638478,106.84384598950244,Betawinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Soto Betawi Haji Husein,-6.212039964384374,106.84387707689966,Betawinese Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Bakmi Berdikari,-6.2324063958315365,106.85651902205447,Asian Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Imperial Kitchen & Dimsum,-6.222622476178938,106.8430495262146,Dim Sum Restaurant
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,Mie Ceker Bandung,-6.237684596567975,106.84705699929336,Noodle House
KOTA ADMINISTRASI JAKARTA SELATAN,TEBET,-6.2255232294237,106.85076425666,"Pondok Nasi Kebuli ""Ibu Hanna""",-6.2249784,106.86286,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,nasi goreng indah sari,-6.161969164549133,106.73801423139047,Javanese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Alot Tamansari,-6.133889,106.733874,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi pejagalan AMI,-6.12861739803734,106.75401332375438,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Genki Sushi,-6.1872768306602834,106.73953451777399,Sushi Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Gandy Steak House,-6.165815281423332,106.76301918999077,Steakhouse
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Ayam Bangka Yungli 48,-6.1712838082510375,106.7463855478169,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmie Aloi,-6.139565258362444,106.72670137894474,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Food Court Miami City Resort,-6.13659161508799,106.73214009479017,Food Court
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Nasi Campur Bun Hiang,-6.135125327255779,106.72044145242074,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Kadut Taman Palem,-6.136075266349345,106.72120230361236,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Haleluya,-6.1336116196534505,106.71359706861028,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakuel K Pasta,-6.1476665,106.74978,Café
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Nan Hwa Fishboat,-6.1236691533198275,106.74035251048791,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Applebee's,-6.186963258254484,106.73892874596925,American Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,T & Y Restaurant,-6.135795128500546,106.71987900832202,Thai Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Bangka 33,-6.149509611437115,106.71299734260751,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Pizza Hut,-6.1284717,106.7528243,Pizza Place
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakso asoy,-6.177786433596697,106.73372937015118,Indonesian Meatball Place
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmie Ayam Ahok,-6.1694511186724466,106.7214518589824,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Sentosa Seafood,-6.18256,106.728881,Seafood Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Eataly,-6.178144,106.711782,Italian Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmie Nirwana,-6.175712612730024,106.7401229663431,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Mie Ayam Citra,-6.173405,106.743887,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi ationg,-6.168864,106.764261,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Pulau Laki,-6.174156896836854,106.73986377090124,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Seroeni,-6.188042976184269,106.73831899338893,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Restaurant Asia,-6.16425749862201,106.76799905442542,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Mie Bagan,-6.1321219151444275,106.71751429723251,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Mie Gramedia,-6.1619443961307425,106.74092149415587,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Tiga Wonton,-6.188285,106.73806,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Domino's Pizza,-6.188158884235616,106.73121262872597,Italian Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Julia,-6.163710249703846,106.72000023122571,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Popeye,-6.175374679823088,106.71232826324302,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi SunRise,-6.169550237556509,106.76303394299937,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Pangsit mie Pinangsia,-6.162829100082578,106.74002230866668,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Bakmi Acai,-6.164739219341342,106.75939945937441,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Nasi Uduk Jakarta Khas Krekot,-6.138093,106.735624,Middle Eastern Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,"Bakmi Bangka ""AFU""",-6.134170843550437,106.71553941529764,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Stevan Meat Shop,-6.176820744572463,106.72904721735131,Steakhouse
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,"Mie Keriting Siantar ""HH""",-6.1375842565918335,106.71208172292867,Noodle House
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Food court A28,-6.13399484013648,106.73290083708845,Chinese Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Richeese Factory,-6.153143942969965,106.71340057333111,American Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Mie Kangkung & Siomay Si Jangkung,-6.149925,106.708681,Asian Restaurant
KOTA ADMINISTRASI JAKARTA BARAT,CENGKARENG,-6.154879438023701,106.73797413991,Hongkong Dimsum,-6.17752465519741,106.74429557052662,Dim Sum Restaurant
